numberr,Time,Source,Destination,Protocol,Length,Source Port,Destination Port,Info,messages
7254,2193.326698,52.29.173.150,10.0.2.15,MQTT,81,1883,60609,Publish Message (id=11601) [hospital/building3],
7255,2193.328029,10.0.2.15,52.29.173.150,MQTT,60,60609,1883,Publish Ack (id=11601),
7256,2193.329865,3.65.137.17,10.0.2.15,MQTT,78,1883,34039,Publish Message [hospital/building3],
7257,2193.356963,52.29.173.150,10.0.2.15,MQTT,81,1883,57265,Publish Message (id=6751) [hospital/building3],
7258,2193.357682,10.0.2.15,52.29.173.150,MQTT,60,57265,1883,Publish Ack (id=6751),
7259,2193.361955,3.65.137.17,10.0.2.15,MQTT,62,1883,47549,Publish Ack (id=15),
7260,2193.534748,10.0.2.15,91.121.93.94,MQTT,196,50965,1883,Publish Message (id=8) [metaverse/department2],"{""description"": ""Room Temperature"", ""long"": 99, ""range"": [1, 44], ""lat"": 66, ""type"": ""temperature"", ""unit"": ""C""}"
7261,2193.566033,91.121.93.94,10.0.2.15,MQTT,196,1883,35239,Publish Message (id=55) [metaverse/department2],"{""description"": ""Room Temperature"", ""long"": 99, ""range"": [1, 44], ""lat"": 66, ""type"": ""temperature"", ""unit"": ""C""}"
7262,2193.56718,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=55),
7263,2193.572127,91.121.93.94,10.0.2.15,MQTT,62,1883,50965,Publish Ack (id=8),
7264,2193.611029,10.0.2.15,91.121.93.94,MQTT,192,55797,1883,Publish Message (id=17) [factory/building3],"{""description"": ""Room Temperature"", ""long"": 94, ""range"": [5, 51], ""lat"": 56, ""type"": ""temperature"", ""unit"": ""C""}"
7265,2193.614824,10.0.2.15,91.121.93.94,MQTT,201,59261,1883,Publish Message (id=10) [factory/facility2/section2],"{""description"": ""Room Temperature"", ""long"": 93, ""range"": [3, 36], ""lat"": 90, ""type"": ""temperature"", ""unit"": ""K""}"
7266,2193.636675,91.121.93.94,10.0.2.15,MQTT,62,1883,55797,Publish Received (id=17),
7267,2193.645299,91.121.93.94,10.0.2.15,MQTT,62,1883,59261,Publish Received (id=10),
7268,2193.650973,10.0.2.15,3.65.137.17,MQTT,218,58887,1883,Publish Message [university/department2/room0/hydraulic_valve],"{""description"": ""Room Temperature"", ""long"": 61, ""range"": [10, 38], ""lat"": 79, ""type"": ""temperature"", ""unit"": ""K""}"
7269,2193.679833,10.0.2.15,3.65.137.17,MQTT,194,42827,1883,Publish Message (id=8) [hospital/building3],"{""description"": ""Room Temperature"", ""long"": 51, ""range"": [0, 53], ""lat"": 83, ""type"": ""temperature"", ""unit"": ""F""}"
7270,2193.696005,52.29.173.150,10.0.2.15,MQTT,194,1883,60609,Publish Message (id=11651) [hospital/building3],"{""description"": ""Room Temperature"", ""long"": 51, ""range"": [0, 53], ""lat"": 83, ""type"": ""temperature"", ""unit"": ""F""}"
7271,2193.69636,10.0.2.15,52.29.173.150,MQTT,60,60609,1883,Publish Ack (id=11651),
7272,2193.697548,3.65.137.17,10.0.2.15,MQTT,191,1883,34039,Publish Message [hospital/building3],"{""description"": ""Room Temperature"", ""long"": 51, ""range"": [0, 53], ""lat"": 83, ""type"": ""temperature"", ""unit"": ""F""}"
7273,2193.699239,52.29.173.150,10.0.2.15,MQTT,194,1883,57265,Publish Message (id=6801) [hospital/building3],"{""description"": ""Room Temperature"", ""long"": 51, ""range"": [0, 53], ""lat"": 83, ""type"": ""temperature"", ""unit"": ""F""}"
7274,2193.699484,3.65.137.17,10.0.2.15,MQTT,62,1883,42827,Publish Ack (id=8),
7275,2193.699601,10.0.2.15,52.29.173.150,MQTT,60,57265,1883,Publish Ack (id=6801),
7276,2193.80227,10.0.2.15,3.65.137.17,MQTT,208,45395,1883,Publish Message (id=9) [metaverse/room2/section2/humidity],"{""description"": ""Room Temperature"", ""long"": 84, ""range"": [6, 32], ""lat"": 72, ""type"": ""temperature"", ""unit"": ""C""}"
7277,2193.823195,3.65.137.17,10.0.2.15,MQTT,62,1883,45395,Publish Received (id=9),
7278,2193.824718,3.65.137.17,10.0.2.15,MQTT,209,1883,47723,Publish Message (id=1351) [metaverse/room2/section2/humidity],"{""description"": ""Room Temperature"", ""long"": 84, ""range"": [6, 32], ""lat"": 72, ""type"": ""temperature"", ""unit"": ""C""}"
7279,2193.825133,10.0.2.15,3.65.137.17,MQTT,60,47723,1883,Publish Ack (id=1351),
7280,2193.887015,10.0.2.15,3.65.137.17,MQTT,90,47549,1883,Publish Message [university/building3/section2],
7281,2193.991626,10.0.2.15,3.65.137.17,MQTT,210,58887,1883,Publish Message (id=14) [factory/department2/area0/pollution],"{""description"": ""Room Temperature"", ""long"": 51, ""range"": [9, 35], ""lat"": 80, ""type"": ""temperature"", ""unit"": ""F""}"
7282,2194.011346,3.65.137.17,10.0.2.15,MQTT,62,1883,58887,Publish Ack (id=14),
7283,2194.019985,10.0.2.15,3.65.137.17,MQTT,202,58887,1883,Publish Message (id=15) [factory/room2/area0/deposit],"{""description"": ""Room Temperature"", ""long"": 99, ""range"": [4, 60], ""lat"": 41, ""type"": ""temperature"", ""unit"": ""F""}"
7284,2194.050219,3.65.137.17,10.0.2.15,MQTT,62,1883,58887,Publish Received (id=15),
7285,2194.531687,10.0.2.15,3.65.137.17,MQTT,196,47549,1883,Publish Message [university/department2],"{""description"": ""Room Temperature"", ""long"": 96, ""range"": [4, 53], ""lat"": 70, ""type"": ""temperature"", ""unit"": ""K""}"
7286,2194.620822,10.0.2.15,91.121.93.94,MQTT,192,50965,1883,Publish Message (id=9) [factory/facility2],"{""description"": ""Room Temperature"", ""long"": 40, ""range"": [6, 39], ""lat"": 77, ""type"": ""temperature"", ""unit"": ""F""}"
7287,2194.650321,91.121.93.94,10.0.2.15,MQTT,62,1883,50965,Publish Ack (id=9),
7288,2194.794048,127.0.0.1,127.0.0.1,MQTT,207,56587,1883,Publish Message (id=13) [hospital/department2],"{""description"": ""Room Temperature"", ""long"": 58, ""range"": [5, 31], ""lat"": 40, ""type"": ""temperature"", ""unit"": ""F""}"
7289,2194.794174,127.0.0.1,127.0.0.1,MQTT,72,1883,56587,Publish Received (id=13),
7290,2194.866866,10.0.2.15,3.65.137.17,MQTT,207,47549,1883,Publish Message (id=18) [university/department2/section2],"{""description"": ""Room Temperature"", ""long"": 97, ""range"": [3, 42], ""lat"": 41, ""type"": ""temperature"", ""unit"": ""F""}"
7291,2194.888244,3.65.137.17,10.0.2.15,MQTT,62,1883,47549,Publish Received (id=18),
7292,2194.955208,10.0.2.15,91.121.93.94,MQTT,89,55797,1883,Publish Message (id=18) [metaverse/department2/area0],
7293,2194.986934,91.121.93.94,10.0.2.15,MQTT,62,1883,55797,Publish Received (id=18),
7294,2195.162973,127.0.0.1,127.0.0.1,MQTT,201,56587,1883,Publish Message [university/room2],"{""description"": ""Room Temperature"", ""long"": 74, ""range"": [8, 59], ""lat"": 68, ""type"": ""temperature"", ""unit"": ""F""}"
7295,2195.374149,10.0.2.15,91.121.93.94,MQTT,209,59261,1883,Publish Message [hospital/facility2/area0/temperature],"{""description"": ""Room Temperature"", ""long"": 80, ""range"": [5, 31], ""lat"": 62, ""type"": ""temperature"", ""unit"": ""F""}"
7296,2195.501199,10.0.2.15,3.65.137.17,MQTT,193,42827,1883,Publish Message (id=9) [factory/building3],"{""description"": ""Room Temperature"", ""long"": 48, ""range"": [2, 57], ""lat"": 57, ""type"": ""temperature"", ""unit"": ""C""}"
7297,2195.506979,10.0.2.15,3.65.137.17,MQTT,201,45395,1883,Publish Message (id=10) [hospital/room2/room0/light],"{""description"": ""Room Temperature"", ""long"": 95, ""range"": [2, 58], ""lat"": 83, ""type"": ""temperature"", ""unit"": ""F""}"
7298,2195.510923,10.0.2.15,91.121.93.94,MQTT,83,50965,1883,Publish Message [factory/facility2/area0],
7299,2195.520183,3.65.137.17,10.0.2.15,MQTT,62,1883,42827,Publish Ack (id=9),
7300,2195.52404,52.29.173.150,10.0.2.15,MQTT,202,1883,60609,Publish Message (id=11701) [hospital/room2/room0/light],"{""description"": ""Room Temperature"", ""long"": 95, ""range"": [2, 58], ""lat"": 83, ""type"": ""temperature"", ""unit"": ""F""}"
7301,2195.524749,10.0.2.15,52.29.173.150,MQTT,60,60609,1883,Publish Ack (id=11701),
7302,2195.526252,3.65.137.17,10.0.2.15,MQTT,62,1883,45395,Publish Ack (id=10),
7303,2195.854885,10.0.2.15,91.121.93.94,MQTT,92,55797,1883,Publish Message [hospital/facility2/area0/deposit],
7304,2195.870942,10.0.2.15,3.65.137.17,MQTT,194,58887,1883,Publish Message (id=16) [metaverse/facility2],"{""description"": ""Room Temperature"", ""long"": 63, ""range"": [4, 56], ""lat"": 66, ""type"": ""temperature"", ""unit"": ""C""}"
7305,2195.892871,3.65.137.17,10.0.2.15,MQTT,62,1883,58887,Publish Ack (id=16),
7306,2196.160027,10.0.2.15,91.121.93.94,MQTT,193,59261,1883,Publish Message (id=12) [factory/building3],"{""description"": ""Room Temperature"", ""long"": 98, ""range"": [10, 42], ""lat"": 98, ""type"": ""temperature"", ""unit"": ""F""}"
7307,2196.188965,91.121.93.94,10.0.2.15,MQTT,193,1883,35239,Publish Message (id=56) [factory/building3],"{""description"": ""Room Temperature"", ""long"": 98, ""range"": [10, 42], ""lat"": 98, ""type"": ""temperature"", ""unit"": ""F""}"
7308,2196.188982,91.121.93.94,10.0.2.15,MQTT,191,1883,43133,Publish Message [factory/building3],"{""description"": ""Room Temperature"", ""long"": 98, ""range"": [10, 42], ""lat"": 98, ""type"": ""temperature"", ""unit"": ""F""}"
7309,2196.189335,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=56),
7310,2196.196596,91.121.93.94,10.0.2.15,MQTT,62,1883,59261,Publish Ack (id=12),
7311,2196.474233,127.0.0.1,127.0.0.1,MQTT,200,56587,1883,Publish Message [metaverse/room2],"{""description"": ""Room Temperature"", ""long"": 51, ""range"": [5, 39], ""lat"": 94, ""type"": ""temperature"", ""unit"": ""K""}"
7312,2196.833546,10.0.2.15,3.65.137.17,MQTT,85,47549,1883,Publish Message (id=19) [university/department2],
7313,2196.84857,3.65.137.17,10.0.2.15,MQTT,62,1883,47549,Publish Ack (id=19),
7314,2196.885961,127.0.0.1,127.0.0.1,MQTT,206,56587,1883,Publish Message (id=16) [factory/department2],"{""description"": ""Room Temperature"", ""long"": 65, ""range"": [5, 41], ""lat"": 54, ""type"": ""temperature"", ""unit"": ""F""}"
7315,2196.88605,127.0.0.1,127.0.0.1,MQTT,72,1883,56587,Publish Received (id=16),
7316,2196.992373,10.0.2.15,91.121.93.94,MQTT,202,55797,1883,Publish Message (id=20) [hospital/building3/section2],"{""description"": ""Room Temperature"", ""long"": 55, ""range"": [1, 35], ""lat"": 45, ""type"": ""temperature"", ""unit"": ""F""}"
7317,2197.034553,10.0.2.15,3.65.137.17,MQTT,197,47549,1883,Publish Message (id=20) [metaverse/department2],"{""description"": ""Room Temperature"", ""long"": 58, ""range"": [7, 37], ""lat"": 72, ""type"": ""temperature"", ""unit"": ""K""}"
7318,2197.05329,3.65.137.17,10.0.2.15,MQTT,62,1883,47549,Publish Ack (id=20),
7319,2197.142869,10.0.2.15,3.65.137.17,MQTT,196,45395,1883,Publish Message (id=11) [metaverse/department2],"{""description"": ""Room Temperature"", ""long"": 79, ""range"": [0, 32], ""lat"": 74, ""type"": ""temperature"", ""unit"": ""C""}"
7320,2197.16808,3.65.137.17,10.0.2.15,MQTT,62,1883,45395,Publish Ack (id=11),
7321,2197.16895,10.0.2.15,91.121.93.94,MQTT,209,59261,1883,Publish Message (id=13) [factory/department2/floor2/deposit],"{""description"": ""Room Temperature"", ""long"": 76, ""range"": [2, 45], ""lat"": 65, ""type"": ""temperature"", ""unit"": ""F""}"
7322,2197.202765,10.0.2.15,3.65.137.17,MQTT,193,45395,1883,Publish Message [hospital/department2],"{""description"": ""Room Temperature"", ""long"": 78, ""range"": [5, 46], ""lat"": 71, ""type"": ""temperature"", ""unit"": ""F""}"
7323,2197.20288,91.121.93.94,10.0.2.15,MQTT,62,1883,59261,Publish Ack (id=13),
7324,2197.223534,52.29.173.150,10.0.2.15,MQTT,194,1883,60609,Publish Message [hospital/department2],"{""description"": ""Room Temperature"", ""long"": 78, ""range"": [5, 46], ""lat"": 71, ""type"": ""temperature"", ""unit"": ""F""}"
7325,2197.223566,3.65.137.17,10.0.2.15,MQTT,193,1883,34039,Publish Message [hospital/department2],"{""description"": ""Room Temperature"", ""long"": 78, ""range"": [5, 46], ""lat"": 71, ""type"": ""temperature"", ""unit"": ""F""}"
7326,2197.226832,52.29.173.150,10.0.2.15,MQTT,194,1883,57265,Publish Message [hospital/department2],"{""description"": ""Room Temperature"", ""long"": 78, ""range"": [5, 46], ""lat"": 71, ""type"": ""temperature"", ""unit"": ""F""}"
7327,2197.252309,10.0.2.15,3.65.137.17,MQTT,194,58887,1883,Publish Message (id=17) [metaverse/facility2],"{""description"": ""Room Temperature"", ""long"": 60, ""range"": [6, 38], ""lat"": 89, ""type"": ""temperature"", ""unit"": ""K""}"
7328,2197.274939,3.65.137.17,10.0.2.15,MQTT,62,1883,58887,Publish Ack (id=17),
7329,2197.357169,10.0.2.15,91.121.93.94,MQTT,194,50965,1883,Publish Message (id=11) [metaverse/facility2],"{""description"": ""Room Temperature"", ""long"": 51, ""range"": [4, 46], ""lat"": 69, ""type"": ""temperature"", ""unit"": ""C""}"
7330,2197.364487,10.0.2.15,3.65.137.17,MQTT,204,42827,1883,Publish Message [metaverse/room2/room0/humidity],"{""description"": ""Room Temperature"", ""long"": 55, ""range"": [0, 59], ""lat"": 76, ""type"": ""temperature"", ""unit"": ""K""}"
7331,2197.394135,91.121.93.94,10.0.2.15,MQTT,62,1883,50965,Publish Received (id=11),
7332,2197.399434,3.65.137.17,10.0.2.15,MQTT,204,1883,47723,Publish Message [metaverse/room2/room0/humidity],"{""description"": ""Room Temperature"", ""long"": 55, ""range"": [0, 59], ""lat"": 76, ""type"": ""temperature"", ""unit"": ""K""}"
7333,2197.63956,10.0.2.15,91.121.93.94,MQTT,201,50965,1883,Publish Message (id=12) [metaverse/facility2/floor2],"{""description"": ""Room Temperature"", ""long"": 46, ""range"": [6, 57], ""lat"": 69, ""type"": ""temperature"", ""unit"": ""K""}"
7334,2197.666595,91.121.93.94,10.0.2.15,MQTT,201,1883,35239,Publish Message (id=57) [metaverse/facility2/floor2],"{""description"": ""Room Temperature"", ""long"": 46, ""range"": [6, 57], ""lat"": 69, ""type"": ""temperature"", ""unit"": ""K""}"
7335,2197.667876,91.121.93.94,10.0.2.15,MQTT,62,1883,50965,Publish Ack (id=12),
7336,2197.668953,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=57),
7337,2197.89985,10.0.2.15,3.65.137.17,MQTT,190,58887,1883,Publish Message [factory/facility2],"{""description"": ""Room Temperature"", ""long"": 95, ""range"": [3, 52], ""lat"": 85, ""type"": ""temperature"", ""unit"": ""F""}"
7338,2197.93245,127.0.0.1,127.0.0.1,MQTT,225,56587,1883,Publish Message (id=17) [university/building3/section2/humidity],"{""description"": ""Room Temperature"", ""long"": 99, ""range"": [7, 59], ""lat"": 56, ""type"": ""temperature"", ""unit"": ""K""}"
7339,2197.932548,127.0.0.1,127.0.0.1,MQTT,72,1883,56587,Publish Ack (id=17),
7340,2198.196822,10.0.2.15,91.121.93.94,MQTT,200,50965,1883,Publish Message (id=13) [metaverse/facility2/area0],"{""description"": ""Room Temperature"", ""long"": 89, ""range"": [5, 30], ""lat"": 88, ""type"": ""temperature"", ""unit"": ""C""}"
7341,2198.229014,91.121.93.94,10.0.2.15,MQTT,200,1883,35239,Publish Message (id=58) [metaverse/facility2/area0],"{""description"": ""Room Temperature"", ""long"": 89, ""range"": [5, 30], ""lat"": 88, ""type"": ""temperature"", ""unit"": ""C""}"
7342,2198.229031,91.121.93.94,10.0.2.15,MQTT,62,1883,50965,Publish Ack (id=13),
7343,2198.229272,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=58),
7344,2198.541019,10.0.2.15,91.121.93.94,MQTT,196,59261,1883,Publish Message (id=14) [metaverse/department2],"{""description"": ""Room Temperature"", ""long"": 40, ""range"": [5, 58], ""lat"": 55, ""type"": ""temperature"", ""unit"": ""C""}"
7345,2198.567917,91.121.93.94,10.0.2.15,MQTT,62,1883,59261,Publish Received (id=14),
7346,2198.630992,10.0.2.15,91.121.93.94,MQTT,193,55797,1883,Publish Message (id=21) [hospital/facility2],"{""description"": ""Room Temperature"", ""long"": 83, ""range"": [8, 56], ""lat"": 73, ""type"": ""temperature"", ""unit"": ""K""}"
7347,2198.762963,127.0.0.1,127.0.0.1,MQTT,216,56587,1883,Publish Message [hospital/building3/floor2/light],"{""description"": ""Room Temperature"", ""long"": 85, ""range"": [5, 42], ""lat"": 47, ""type"": ""temperature"", ""unit"": ""C""}"
7348,2198.786445,10.0.2.15,3.65.137.17,MQTT,217,47549,1883,Publish Message (id=21) [university/building3/section2/temperature],"{""description"": ""Room Temperature"", ""long"": 94, ""range"": [5, 52], ""lat"": 47, ""type"": ""temperature"", ""unit"": ""C""}"
7349,2198.805812,3.65.137.17,10.0.2.15,MQTT,62,1883,47549,Publish Ack (id=21),
7350,2198.80611,10.0.2.15,3.65.137.17,MQTT,207,47549,1883,Publish Message (id=22) [factory/building3/room0/deposit],"{""description"": ""Room Temperature"", ""long"": 99, ""range"": [3, 51], ""lat"": 50, ""type"": ""temperature"", ""unit"": ""C""}"
7351,2198.809338,10.0.2.15,91.121.93.94,MQTT,77,59261,1883,Publish Message (id=15) [metaverse/room2],
7352,2198.826049,3.65.137.17,10.0.2.15,MQTT,62,1883,47549,Publish Ack (id=22),
7353,2198.840712,91.121.93.94,10.0.2.15,MQTT,75,1883,43133,Publish Message [metaverse/room2],
7354,2198.840892,91.121.93.94,10.0.2.15,MQTT,62,1883,59261,Publish Ack (id=15),
7355,2198.840905,91.121.93.94,10.0.2.15,MQTT,77,1883,35239,Publish Message (id=59) [metaverse/room2],
7356,2198.841205,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=59),
7357,2198.966956,10.0.2.15,3.65.137.17,MQTT,203,58887,1883,Publish Message (id=19) [hospital/room2/room0/deposit],"{""description"": ""Room Temperature"", ""long"": 62, ""range"": [5, 37], ""lat"": 71, ""type"": ""temperature"", ""unit"": ""C""}"
7358,2198.985558,52.29.173.150,10.0.2.15,MQTT,204,1883,60609,Publish Message (id=11851) [hospital/room2/room0/deposit],"{""description"": ""Room Temperature"", ""long"": 62, ""range"": [5, 37], ""lat"": 71, ""type"": ""temperature"", ""unit"": ""C""}"
7359,2198.986082,10.0.2.15,52.29.173.150,MQTT,60,60609,1883,Publish Ack (id=11851),
7360,2198.992991,3.65.137.17,10.0.2.15,MQTT,62,1883,58887,Publish Ack (id=19),
7361,2199.026231,10.0.2.15,3.65.137.17,MQTT,80,42827,1883,Publish Message (id=11) [factory/building3],
7362,2199.054625,3.65.137.17,10.0.2.15,MQTT,62,1883,42827,Publish Ack (id=11),
7363,2199.202229,10.0.2.15,3.65.137.17,MQTT,204,45395,1883,Publish Message (id=13) [university/department2/floor2],"{""description"": ""Room Temperature"", ""long"": 64, ""range"": [7, 40], ""lat"": 82, ""type"": ""temperature"", ""unit"": ""F""}"
7364,2199.260744,3.65.137.17,10.0.2.15,MQTT,62,1883,45395,Publish Ack (id=13),
7365,2199.275082,10.0.2.15,3.65.137.17,MQTT,192,42827,1883,Publish Message (id=12) [university/room2],"{""description"": ""Room Temperature"", ""long"": 81, ""range"": [3, 37], ""lat"": 99, ""type"": ""temperature"", ""unit"": ""F""}"
7366,2199.29665,52.29.173.150,10.0.2.15,MQTT,190,1883,60609,Publish Message [university/room2],"{""description"": ""Room Temperature"", ""long"": 81, ""range"": [3, 37], ""lat"": 99, ""type"": ""temperature"", ""unit"": ""F""}"
7367,2199.298808,3.65.137.17,10.0.2.15,MQTT,62,1883,42827,Publish Ack (id=12),
7368,2199.594547,10.0.2.15,3.65.137.17,MQTT,211,42827,1883,Publish Message (id=13) [metaverse/department2/area0/deposit],"{""description"": ""Room Temperature"", ""long"": 74, ""range"": [1, 44], ""lat"": 77, ""type"": ""temperature"", ""unit"": ""K""}"
7369,2199.616556,3.65.137.17,10.0.2.15,MQTT,62,1883,42827,Publish Received (id=13),
7370,2199.882646,10.0.2.15,3.65.137.17,MQTT,205,45395,1883,Publish Message (id=14) [metaverse/department2/section2],"{""description"": ""Room Temperature"", ""long"": 58, ""range"": [5, 54], ""lat"": 94, ""type"": ""temperature"", ""unit"": ""F""}"
7371,2199.900921,3.65.137.17,10.0.2.15,MQTT,62,1883,45395,Publish Ack (id=14),
7372,2199.919287,10.0.2.15,91.121.93.94,MQTT,91,50965,1883,Publish Message (id=14) [factory/building3/area0/light],
7373,2199.946433,91.121.93.94,10.0.2.15,MQTT,62,1883,50965,Publish Received (id=14),
